row_id,ticker/entity,memory_type,statement/text,status,confidence,source_id,source_type,source_title,source_published_at,created_at,updated_at,duplicate_cluster_id,fanout_cluster_size,classification,proposed_action,reason,certainty,risk_level,manual_review_required,original_store,proposed_destination_if_any
1441,LAR,risk,The potential for tungsten credits is still under review and may not materialize as expected,active,0.78,news:art_65e60b098f72540a910ef54f,newspaper4k,DATA_MISSING,2026-05-04T05:17:47Z,2026-05-04T16:51:54+00:00,2026-05-04T16:51:54+00:00,DATA_MISSING,DATA_MISSING,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1442,AUZ,observed_fact,"{'date': '2026-05-04', 'description': 'Australian Mines raises $3m through a strategic placement to fast-track its Flemington scandium project in New South Wales.'}",active,0.88,news:art_b8031062349a15742773f480,newspaper4k,DATA_MISSING,2026-05-04T05:15:06Z,2026-05-04T16:52:52+00:00,2026-05-04T16:52:52+00:00,DATA_MISSING,DATA_MISSING,candidate_raw_payload_review,manual_review,raw dict-like row lacks enough structured attribution for automated cleanup,medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1443,AUZ,observed_fact,"{'date': '2026-05-04', 'description': 'Proceeds from the placement will be used to advance the Flemington PFS and associated technical, environmental and approvals workstreams.'}",active,0.88,news:art_b8031062349a15742773f480,newspaper4k,DATA_MISSING,2026-05-04T05:15:06Z,2026-05-04T16:52:52+00:00,2026-05-04T16:52:52+00:00,DATA_MISSING,DATA_MISSING,candidate_raw_payload_review,manual_review,raw dict-like row lacks enough structured attribution for automated cleanup,medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1444,AUZ,observed_fact,"{'date': '2026-05-04', 'description': 'Funds will also be used to expand drilling at the Boa Vista gold project in Brazil and advance the company’s proprietary energy storage metal hydride technology.'}",active,0.86,news:art_b8031062349a15742773f480,newspaper4k,DATA_MISSING,2026-05-04T05:15:06Z,2026-05-04T16:52:52+00:00,2026-05-04T16:52:52+00:00,DATA_MISSING,DATA_MISSING,candidate_raw_payload_review,manual_review,raw dict-like row lacks enough structured attribution for automated cleanup,medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1445,AUZ,observed_fact,"{'date': '2026-05-04', 'description': 'The placement was made at a 16% premium to the 30-day volume weighted average price.'}",active,0.89,news:art_b8031062349a15742773f480,newspaper4k,DATA_MISSING,2026-05-04T05:15:06Z,2026-05-04T16:52:52+00:00,2026-05-04T16:52:52+00:00,DATA_MISSING,DATA_MISSING,candidate_raw_payload_review,manual_review,raw dict-like row lacks enough structured attribution for automated cleanup,medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1446,AUZ,observed_fact,"{'date': '2026-05-04', 'description': 'The Flemington project is envisaged as a 60tpa scandium oxide operation that will process 72,000-76,000tpa of feed.'}",active,0.86,news:art_b8031062349a15742773f480,newspaper4k,DATA_MISSING,2026-05-04T05:15:06Z,2026-05-04T16:52:53+00:00,2026-05-04T16:52:53+00:00,DATA_MISSING,DATA_MISSING,candidate_raw_payload_review,manual_review,raw dict-like row lacks enough structured attribution for automated cleanup,medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1447,AUZ,observed_fact,"{'date': '2026-05-04', 'description': 'The project is expected to deliver a post-tax net present value of US$860m and an internal rate of return of 74% using a US$3000/kg scandium price.'}",active,0.89,news:art_b8031062349a15742773f480,newspaper4k,DATA_MISSING,2026-05-04T05:15:06Z,2026-05-04T16:52:53+00:00,2026-05-04T16:52:53+00:00,DATA_MISSING,DATA_MISSING,candidate_raw_payload_review,manual_review,raw dict-like row lacks enough structured attribution for automated cleanup,medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1448,AUZ,risk,"{'date': '2026-05-04', 'description': ""The project's success is contingent on ongoing discussions with potential end users, partners, and offtakers.""}",active,0.83,news:art_b8031062349a15742773f480,newspaper4k,DATA_MISSING,2026-05-04T05:15:06Z,2026-05-04T16:52:54+00:00,2026-05-04T16:52:54+00:00,DATA_MISSING,DATA_MISSING,candidate_raw_payload_review,manual_review,raw dict-like row lacks enough structured attribution for automated cleanup,medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1449,AUZ,risk,"{'date': '2026-05-04', 'description': ""The project's financial outcomes are sensitive to the price of scandium, with a more cautious scenario using a US$1500/kg scandium price delivering a lower but still respectable NPV of US$270m and an IRR of 32%.""}",active,0.85,news:art_b8031062349a15742773f480,newspaper4k,DATA_MISSING,2026-05-04T05:15:06Z,2026-05-04T16:52:54+00:00,2026-05-04T16:52:54+00:00,DATA_MISSING,DATA_MISSING,candidate_raw_payload_review,manual_review,raw dict-like row lacks enough structured attribution for automated cleanup,medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1450,ENP,operating_context,"{'date': '2026-05-04', 'description': 'Entropy Neurodynamics reports 75% response rate in treatment-resistant irritable bowel syndrome Phase 2a trial.'}",active,0.83,news:art_65b58a32f5b4ed4b52b49580,newspaper4k,DATA_MISSING,2026-05-04T04:54:53Z,2026-05-04T16:55:05+00:00,2026-05-04T16:55:05+00:00,DATA_MISSING,DATA_MISSING,candidate_raw_payload_review,manual_review,raw dict-like row lacks enough structured attribution for automated cleanup,medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1451,ENP,observed_fact,75% of patients recorded clinically meaningful symptom improvement in treatment-resistant irritable bowel syndrome Phase 2a trial,active,0.84,news:art_65b58a32f5b4ed4b52b49580,newspaper4k,DATA_MISSING,2026-05-04T04:54:53Z,2026-05-04T16:55:05+00:00,2026-05-04T16:55:05+00:00,DATA_MISSING,DATA_MISSING,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1452,ENP,observed_fact,"The results exceeded typical outcomes from existing IBS therapies, which deliver 17-44% response rates",active,0.84,news:art_65b58a32f5b4ed4b52b49580,newspaper4k,DATA_MISSING,2026-05-04T04:54:53Z,2026-05-04T16:55:05+00:00,2026-05-04T16:55:05+00:00,DATA_MISSING,DATA_MISSING,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1453,ENP,operating_context,"The study recorded one serious adverse event that resolved with clinical support, with the overall safety profile consistent with expectations for psychedelic-assisted therapy",active,0.78,news:art_65b58a32f5b4ed4b52b49580,newspaper4k,DATA_MISSING,2026-05-04T04:54:53Z,2026-05-04T16:55:05+00:00,2026-05-04T16:55:05+00:00,DATA_MISSING,DATA_MISSING,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1454,ENP,risk,The dataset is based on a small sample size of 12 patients,active,0.81,news:art_65b58a32f5b4ed4b52b49580,newspaper4k,DATA_MISSING,2026-05-04T04:54:53Z,2026-05-04T16:55:05+00:00,2026-05-04T16:55:05+00:00,DATA_MISSING,DATA_MISSING,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1455,ENP,risk,Further larger controlled studies and grant funding are required to support further US-based clinical trials,active,0.82,news:art_65b58a32f5b4ed4b52b49580,newspaper4k,DATA_MISSING,2026-05-04T04:54:53Z,2026-05-04T16:55:06+00:00,2026-05-04T16:55:06+00:00,DATA_MISSING,DATA_MISSING,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1456,TMX,operating_context,"{'date': '2026-05-04', 'description': 'Terrain Minerals secures firm commitments to raise $1.5 million in a placement to fund exploration across its portfolio of wholly-owned projects in Western Australia.'}",active,0.83,news:art_89a90e81adfd926402db83d6,newspaper4k,DATA_MISSING,2026-05-04T04:47:16Z,2026-05-04T16:55:36+00:00,2026-05-04T16:55:36+00:00,DATA_MISSING,DATA_MISSING,candidate_raw_payload_review,manual_review,raw dict-like row appears to be market/macro context in company memory; do not expire until source and destination are reviewed,medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1457,TMX,observed_fact,"{'date': '2026-05-08', 'description': 'Settlement of the $1.5 million placement expected.'}",active,0.86,news:art_89a90e81adfd926402db83d6,newspaper4k,DATA_MISSING,2026-05-04T04:47:16Z,2026-05-04T16:55:37+00:00,2026-05-04T16:55:37+00:00,DATA_MISSING,DATA_MISSING,candidate_raw_payload_review,manual_review,raw dict-like row lacks enough structured attribution for automated cleanup,medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1458,TMX,management_guidance,"{'date': '2026-07', 'description': 'Targeted maiden Mineral Resource Estimate (MRE) for the Lightning gold and silver project.'}",active,0.86,news:art_89a90e81adfd926402db83d6,newspaper4k,DATA_MISSING,2026-05-04T04:47:16Z,2026-05-04T16:55:38+00:00,2026-05-04T16:55:38+00:00,DATA_MISSING,DATA_MISSING,candidate_raw_payload_review,manual_review,raw dict-like row lacks enough structured attribution for automated cleanup,medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1459,TMX,operating_context,Funds will support MRE and mining studies at Lightning gold and silver project,active,0.78,news:art_89a90e81adfd926402db83d6,newspaper4k,DATA_MISSING,2026-05-04T04:47:16Z,2026-05-04T16:55:38+00:00,2026-05-04T16:55:38+00:00,DATA_MISSING,DATA_MISSING,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1460,TMX,observed_fact,"Cash injection will also progress other gold, rare earths and lithium assets",active,0.83,news:art_89a90e81adfd926402db83d6,newspaper4k,DATA_MISSING,2026-05-04T04:47:16Z,2026-05-04T16:55:38+00:00,2026-05-04T16:55:38+00:00,DATA_MISSING,DATA_MISSING,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1461,TMX,risk,Pending assays and results from various drilling and sampling programs across multiple projects,active,0.78,news:art_89a90e81adfd926402db83d6,newspaper4k,DATA_MISSING,2026-05-04T04:47:16Z,2026-05-04T16:55:38+00:00,2026-05-04T16:55:38+00:00,DATA_MISSING,DATA_MISSING,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1462,TMX,risk,Dependence on successful exploration outcomes and resource estimates,active,0.78,news:art_89a90e81adfd926402db83d6,newspaper4k,DATA_MISSING,2026-05-04T04:47:16Z,2026-05-04T16:55:38+00:00,2026-05-04T16:55:38+00:00,DATA_MISSING,DATA_MISSING,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1463,LGM,observed_fact,"{'date': '2026-05-04', 'event': 'Legacy Minerals releases a scoping study for the Mt Carrington project, highlighting potential to deliver $1.27bn in free cash flow with an NPV of $539m and IRR of 30% in base case scenario.'}",active,0.89,news:art_df03d50aa211f5062a82bfbb,newspaper4k,DATA_MISSING,2026-05-04T00:37:58Z,2026-05-04T17:03:03+00:00,2026-05-04T17:03:03+00:00,DATA_MISSING,DATA_MISSING,candidate_raw_payload_review,manual_review,raw dict-like row lacks enough structured attribution for automated cleanup,medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1464,LGM,observed_fact,The project could generate NPV of $539m and IRR of 30% in base case scenario,active,0.84,news:art_df03d50aa211f5062a82bfbb,newspaper4k,DATA_MISSING,2026-05-04T00:37:58Z,2026-05-04T17:03:03+00:00,2026-05-04T17:03:03+00:00,DATA_MISSING,DATA_MISSING,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1465,LGM,observed_fact,"The project has a mine life of 19 years with production of 373,000oz gold and 9.91Moz silver",active,0.87,news:art_df03d50aa211f5062a82bfbb,newspaper4k,DATA_MISSING,2026-05-04T00:37:58Z,2026-05-04T17:03:03+00:00,2026-05-04T17:03:03+00:00,DATA_MISSING,DATA_MISSING,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1466,LGM,observed_fact,The study by Ausenco highlights Mt Carrington’s leverage to gold and silver price movements,active,0.83,news:art_df03d50aa211f5062a82bfbb,newspaper4k,DATA_MISSING,2026-05-04T00:37:58Z,2026-05-04T17:03:03+00:00,2026-05-04T17:03:03+00:00,DATA_MISSING,DATA_MISSING,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1467,LGM,risk,"The scoping study is based purely on the project’s gold and silver resources and excludes zinc, lead, copper, and other silver resources",active,0.78,news:art_df03d50aa211f5062a82bfbb,newspaper4k,DATA_MISSING,2026-05-04T00:37:58Z,2026-05-04T17:03:03+00:00,2026-05-04T17:03:03+00:00,DATA_MISSING,DATA_MISSING,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1468,LGM,risk,The project's financial robustness is based on conservative base case pricing,active,0.8,news:art_df03d50aa211f5062a82bfbb,newspaper4k,DATA_MISSING,2026-05-04T00:37:58Z,2026-05-04T17:03:05+00:00,2026-05-04T17:03:05+00:00,DATA_MISSING,DATA_MISSING,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1469,SXC,observed_fact,"{'date': '2026-06-30', 'description': 'Heith Mackay-Cruise will retire as chair of Southern Cross Media, with Teresa Dyson succeeding him as chair effective July 1, 2026.'}",active,0.86,news:art_3af7aed12dfa413638d79b0a,newspaper4k,DATA_MISSING,2026-05-04T00:09:00Z,2026-05-04T17:03:53+00:00,2026-05-04T17:03:53+00:00,DATA_MISSING,DATA_MISSING,candidate_raw_payload_review,manual_review,raw dict-like row lacks enough structured attribution for automated cleanup,medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1470,SXC,observed_fact,"{'date': '2026-06-30', 'description': 'Southern Cross director Ido Leffler will also retire.'}",active,0.86,news:art_3af7aed12dfa413638d79b0a,newspaper4k,DATA_MISSING,2026-05-04T00:09:00Z,2026-05-04T17:03:54+00:00,2026-05-04T17:03:54+00:00,DATA_MISSING,DATA_MISSING,candidate_raw_payload_review,manual_review,raw dict-like row lacks enough structured attribution for automated cleanup,medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1471,SXC,observed_fact,"{'date': '2026-05-01', 'description': 'Sandon Capital filed a 203D notice to remove Heith Mackay-Cruise, Ido Leffler, and Marina Go from the board at the next annual general meeting.'}",active,0.88,news:art_3af7aed12dfa413638d79b0a,newspaper4k,DATA_MISSING,2026-05-04T00:09:00Z,2026-05-04T17:03:54+00:00,2026-05-04T17:03:54+00:00,DATA_MISSING,DATA_MISSING,candidate_raw_payload_review,manual_review,raw dict-like row lacks enough structured attribution for automated cleanup,medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1472,SXC,observed_fact,Heith Mackay-Cruise has been on the Southern Cross Media board for almost six years and spent more than two years as chair,active,0.81,news:art_3af7aed12dfa413638d79b0a,newspaper4k,DATA_MISSING,2026-05-04T00:09:00Z,2026-05-04T17:03:54+00:00,2026-05-04T17:03:54+00:00,DATA_MISSING,DATA_MISSING,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1473,SXC,observed_fact,Teresa Dyson was on the Seven West Media board for more than eight years before transitioning to the Southern Cross board after the companies merged in January,active,0.81,news:art_3af7aed12dfa413638d79b0a,newspaper4k,DATA_MISSING,2026-05-04T00:09:00Z,2026-05-04T17:03:54+00:00,2026-05-04T17:03:54+00:00,DATA_MISSING,DATA_MISSING,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1474,SXC,observed_fact,"Sandon Capital filed a 203D notice to remove Heith Mackay-Cruise, Ido Leffler, and Marina Go from the board at the next annual general meeting",active,0.83,news:art_3af7aed12dfa413638d79b0a,newspaper4k,DATA_MISSING,2026-05-04T00:09:00Z,2026-05-04T17:03:54+00:00,2026-05-04T17:03:54+00:00,DATA_MISSING,DATA_MISSING,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1475,SXC,risk,Potential instability due to leadership transition,active,0.78,news:art_3af7aed12dfa413638d79b0a,newspaper4k,DATA_MISSING,2026-05-04T00:09:00Z,2026-05-04T17:03:54+00:00,2026-05-04T17:03:54+00:00,DATA_MISSING,DATA_MISSING,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1476,SXC,risk,Activist shareholder Sandon Capital's actions may affect board dynamics,active,0.8,news:art_3af7aed12dfa413638d79b0a,newspaper4k,DATA_MISSING,2026-05-04T00:09:00Z,2026-05-04T17:03:54+00:00,2026-05-04T17:03:54+00:00,DATA_MISSING,DATA_MISSING,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1477,ACC,operating_context,"{'date': '2026-04', 'description': 'Accent Group reported total owned sales increased by 7.1% for the second half of FY26 compared to the prior corresponding period, but like-for-like retail sales were 1% lower than the previous corresponding period.'}",active,0.86,news:art_30333f1ee6359f6e33d95db3,newspaper4k,DATA_MISSING,2026-05-04T00:03:00Z,2026-05-04T17:04:46+00:00,2026-05-04T17:04:46+00:00,DATA_MISSING,DATA_MISSING,candidate_raw_payload_review,manual_review,"raw dict-like row appears to target ACC/ACCENT GROUP, and entity matches; preserve text until source review confirms display-safe normalization",medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1478,ACC,management_guidance,"{'date': '2026-04', 'description': 'Accent Group downgraded its half-year and full-year earnings guidance due to higher fuel prices and a drop in consumer confidence.'}",active,0.89,news:art_30333f1ee6359f6e33d95db3,newspaper4k,DATA_MISSING,2026-05-04T00:03:00Z,2026-05-04T17:04:46+00:00,2026-05-04T17:04:46+00:00,DATA_MISSING,DATA_MISSING,candidate_raw_payload_review,manual_review,"raw dict-like row appears to target ACC/ACCENT GROUP, and entity matches; preserve text until source review confirms display-safe normalization",medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1479,ACC,management_guidance,"{'date': '2026-05-04', 'description': 'Shares in Accent Group fell 8.86% to 56 cents in early trade after the company downgraded its earnings guidance.'}",active,0.87,news:art_30333f1ee6359f6e33d95db3,newspaper4k,DATA_MISSING,2026-05-04T00:03:00Z,2026-05-04T17:04:46+00:00,2026-05-04T17:04:46+00:00,DATA_MISSING,DATA_MISSING,candidate_raw_payload_review,manual_review,"raw dict-like row appears to target ACC/ACCENT GROUP, and entity matches; preserve text until source review confirms display-safe normalization",medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1480,ACC,management_guidance,"{'date': '2026-04', 'description': 'Accent Group downgraded its half-year EBIT guidance to a range of $23 million to $28 million and full-year EBIT to between $79.5 million and $84.5 million.'}",active,0.87,news:art_30333f1ee6359f6e33d95db3,newspaper4k,DATA_MISSING,2026-05-04T00:03:00Z,2026-05-04T17:04:46+00:00,2026-05-04T17:04:46+00:00,DATA_MISSING,DATA_MISSING,candidate_raw_payload_review,manual_review,"raw dict-like row appears to target ACC/ACCENT GROUP, and entity matches; preserve text until source review confirms display-safe normalization",medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1481,ACC,management_guidance,"{'date': '2026-04', 'description': 'Accent Group stated that trading to the end of March was in line with its prior guidance, but sales and gross margins in April were impacted by higher fuel prices and a significant deterioration in consumer confidence.'}",active,0.89,news:art_30333f1ee6359f6e33d95db3,newspaper4k,DATA_MISSING,2026-05-04T00:03:00Z,2026-05-04T17:04:46+00:00,2026-05-04T17:04:46+00:00,DATA_MISSING,DATA_MISSING,candidate_raw_payload_review,manual_review,"raw dict-like row appears to target ACC/ACCENT GROUP, and entity matches; preserve text until source review confirms display-safe normalization",medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1482,ACC,observed_fact,"{'date': '2026-05-04', 'description': 'RBC Capital Markets analyst Jackie Moody expressed concerns that the update only encapsulates weaker-than-expected trading conditions in a single quarter, adding that should these conditions persist into FY27, there will be further downside risk to current consensus forecasts.'}",active,0.88,news:art_30333f1ee6359f6e33d95db3,newspaper4k,DATA_MISSING,2026-05-04T00:03:00Z,2026-05-04T17:04:46+00:00,2026-05-04T17:04:46+00:00,DATA_MISSING,DATA_MISSING,candidate_raw_payload_review,manual_review,raw dict-like row lacks enough structured attribution for automated cleanup,medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1483,ACC,risk,"{'date': '2026-04', 'description': 'Accent Group received notices that it was suspected of contravening trading activities from 23 May 2025 to 10 June 2025, but no charges have been laid.'}",active,0.85,news:art_30333f1ee6359f6e33d95db3,newspaper4k,DATA_MISSING,2026-05-04T00:03:00Z,2026-05-04T17:04:46+00:00,2026-05-04T17:04:46+00:00,DATA_MISSING,DATA_MISSING,candidate_raw_payload_review,manual_review,"raw dict-like row appears to target ACC/ACCENT GROUP, and entity matches; preserve text until source review confirms display-safe normalization",medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1484,ACC,risk,"{'date': '2026-05-04', 'description': 'Higher fuel prices and a drop in consumer confidence contributed to a material impact in April, leading to a downgrade in earnings guidance.'}",active,0.86,news:art_30333f1ee6359f6e33d95db3,newspaper4k,DATA_MISSING,2026-05-04T00:03:00Z,2026-05-04T17:04:47+00:00,2026-05-04T17:04:47+00:00,DATA_MISSING,DATA_MISSING,candidate_raw_payload_review,manual_review,raw dict-like row lacks enough structured attribution for automated cleanup,medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1485,ENDV,strategic_initiative,"{'date': '2026-05-03', 'description': 'Endeavour Group reported a 1.2% increase in group sales in the FY26 second half to date and unveiled a $100 million cost reduction program including layoffs in its support office.'}",active,0.85,news:art_0377f902443c89f686cb5950,newspaper4k,DATA_MISSING,2026-05-03T23:00:00Z,2026-05-04T17:12:46+00:00,2026-05-04T17:12:46+00:00,DATA_MISSING,DATA_MISSING,candidate_raw_payload_review,manual_review,"raw dict-like row appears to target END/EDV/ENDV/ENDEAVOR GROUP, and entity matches; preserve text until source review confirms display-safe normalization",medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1486,ENDV,strategic_initiative,"{'date': '2026-05-03', 'description': ""Endeavour Group's shares fell 7.60% to $3.16 in early trade after the company unveiled a three-year cost reduction program.""}",active,0.84,news:art_0377f902443c89f686cb5950,newspaper4k,DATA_MISSING,2026-05-03T23:00:00Z,2026-05-04T17:12:46+00:00,2026-05-04T17:12:46+00:00,DATA_MISSING,DATA_MISSING,candidate_raw_payload_review,manual_review,"raw dict-like row appears to target END/EDV/ENDV/ENDEAVOR GROUP, and entity matches; preserve text until source review confirms display-safe normalization",medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1487,ENDV,observed_fact,"{'source': 'Endeavour CEO Jayne Hrdlicka', 'claim': 'Despite challenging macroeconomic conditions and geopolitical uncertainty impacting consumer sentiment, our retail business has maintained positive sales growth.'}",active,0.85,news:art_0377f902443c89f686cb5950,newspaper4k,DATA_MISSING,2026-05-03T23:00:00Z,2026-05-04T17:12:46+00:00,2026-05-04T17:12:46+00:00,DATA_MISSING,DATA_MISSING,candidate_raw_payload_review,manual_review,raw dict-like row appears to be market/macro context in company memory; do not expire until source and destination are reviewed,medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1488,ENDV,management_guidance,"{'source': 'RBC Capital Markets analyst Michael Toner', 'claim': 'The third quarter sales growth was ahead of consensus, but the cost saving program lifted his FY27 earnings guidance, he added that he views the update as mixed to marginally softer on balance.'}",active,0.83,news:art_0377f902443c89f686cb5950,newspaper4k,DATA_MISSING,2026-05-03T23:00:00Z,2026-05-04T17:12:46+00:00,2026-05-04T17:12:46+00:00,DATA_MISSING,DATA_MISSING,candidate_raw_payload_review,manual_review,raw dict-like row lacks enough structured attribution for automated cleanup,medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1489,ENDV,risk,{'risk': 'Elevated fuel and freight prices are expected to increase second-half supply chain costs by between $6 million and $8 million.'},active,0.84,news:art_0377f902443c89f686cb5950,newspaper4k,DATA_MISSING,2026-05-03T23:00:00Z,2026-05-04T17:12:46+00:00,2026-05-04T17:12:46+00:00,DATA_MISSING,DATA_MISSING,candidate_raw_payload_review,manual_review,raw dict-like row lacks enough structured attribution for automated cleanup,medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1490,ENDV,risk,"{'risk': 'Sales momentum in its hotels business moderated towards the end of the third quarter, reflecting growing cost of living pressures.'}",active,0.82,news:art_0377f902443c89f686cb5950,newspaper4k,DATA_MISSING,2026-05-03T23:00:00Z,2026-05-04T17:12:46+00:00,2026-05-04T17:12:46+00:00,DATA_MISSING,DATA_MISSING,candidate_raw_payload_review,manual_review,raw dict-like row lacks enough structured attribution for automated cleanup,medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1491,ENDV,risk,{'risk': 'The Middle East conflict may cause supply disruption and elevated fuel and freight costs.'},active,0.82,news:art_0377f902443c89f686cb5950,newspaper4k,DATA_MISSING,2026-05-03T23:00:00Z,2026-05-04T17:12:46+00:00,2026-05-04T17:12:46+00:00,DATA_MISSING,DATA_MISSING,candidate_raw_payload_review,manual_review,raw dict-like row lacks enough structured attribution for automated cleanup,medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1492,A2M,observed_fact,"{'date': '2026-05-03', 'description': 'A2 Milk recalls three batches of its USA label infant formula due to the presence of cereulide toxin.'}",active,0.86,news:art_aa13edd261034dba97055d8a,newspaper4k,DATA_MISSING,2026-05-03T22:52:00Z,2026-05-04T17:13:07+00:00,2026-05-04T17:13:07+00:00,DATA_MISSING,DATA_MISSING,candidate_raw_payload_review,manual_review,"raw dict-like row appears to target A2M/A2 MILK, and entity matches; preserve text until source review confirms display-safe normalization",medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1498,NAB,operating_context,"{'date': '2026-05-03', 'description': 'National Australia Bank (NAB) reported a $2.64 billion cash profit, up 2.3% from the prior half, despite missing profit expectations due to changes in software accounting.'}",active,0.86,news:art_7f0c04de5da7778c3f58c932,newspaper4k,DATA_MISSING,2026-05-03T22:29:00Z,2026-05-04T17:13:44+00:00,2026-05-04T17:13:44+00:00,DATA_MISSING,DATA_MISSING,candidate_raw_payload_review,manual_review,"raw dict-like row appears to target NAB, and entity matches; preserve text until source review confirms display-safe normalization",medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
